WellID,Battery,CycleNumber,CycleStart,DurationMonths,Model,Qi,Di,B,RSquared,IsHighConfidence,LowConfidenceReason,EUR,NPV
ABWI102020306604W400,Mahihkan Battery 02-21,4,2024-08-01,4,harmonic,271.74445080418604,0.6479245036151039,1.0,0.8760619168040905,False,short cycle (<6mo),,
ABWI102020306604W400,Mahihkan Battery 02-21,5,2024-12-01,10,harmonic,104.30183042200612,0.0417486977799042,1.0,0.0261040769842925,False,low R2 (0.03),,
ABWI102020306604W400,Mahihkan Battery 02-21,6,2025-10-01,9,exponential,193.77777765678783,3.426808428014708e-19,0.0,0.0,False,low R2 (0.00),,
ABWI102020906604W400,Mahihkan Battery 02-21,1,2023-03-01,13,hyperbolic,2846.2953644770446,3.218785561156177,1.9999999999999984,0.792608226371487,False,very high Di (3.22/month); b pinned at bound (2.000),,
ABWI102020906604W400,Mahihkan Battery 02-21,2,2024-04-01,15,exponential,892.6540906279741,0.0383328248153598,0.0,0.4855089236447846,False,low R2 (0.49),,
ABWI102020906604W400,Mahihkan Battery 02-21,3,2025-07-01,8,harmonic,689.6209232239135,0.1417756474518045,1.0,0.0002953995936449,False,low R2 (0.00),,
ABWI102020906604W400,Mahihkan Battery 02-21,4,2026-03-01,4,harmonic,1121.9122408339745,0.8424310879754641,1.0,0.9585282120866058,False,short cycle (<6mo),,
ABWI102021506504W400,Mahihkan Battery 02-21,1,2023-07-01,5,exponential,290.6295574190586,0.2024788976818892,0.0,0.8873133532229218,False,short cycle (<6mo),,
ABWI102021506504W400,Mahihkan Battery 02-21,2,2023-12-01,21,exponential,245.67320308627907,0.060551357014969,0.0,0.8912481863999352,True,,3008.944031635904,759547.6084313706
ABWI102021606604W400,Mahihkan Battery 02-21,1,2022-11-01,5,exponential,46.88,9.880054486421638e-23,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI102021606604W400,Mahihkan Battery 02-21,2,2023-04-01,13,exponential,151.07692307692307,8.159132238913347e-22,0.0,0.0,False,low R2 (0.00),,
ABWI102021606604W400,Mahihkan Battery 02-21,3,2024-05-01,23,harmonic,484.8455866171581,0.0553630573636731,1.0,0.4406128656006703,False,low R2 (0.44),,
ABWI102021606604W400,Mahihkan Battery 02-21,4,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI102022006604W400,Mahihkan Battery 02-21,1,2022-08-01,10,exponential,296.45,1.6016433612928186e-17,0.0,0.0,False,low R2 (0.00),,
ABWI102022006604W400,Mahihkan Battery 02-21,2,2023-06-01,8,exponential,665.795439466042,0.5714620288354084,0.0,0.9635868188030808,True,,1513.6909644129885,308286.3567457243
ABWI102022006604W400,Mahihkan Battery 02-21,3,2024-02-01,10,exponential,280.0900003131843,5.4768506364068055e-14,0.0,-2.1693757901175561e-13,False,low R2 (-0.00),,
ABWI102022006604W400,Mahihkan Battery 02-21,4,2024-12-01,16,hyperbolic,1327.3325248994352,2.3240216608459354,1.9999999999999996,0.7757204867774578,False,very high Di (2.32/month); b pinned at bound (2.000),,
ABWI102022006604W400,Mahihkan Battery 02-21,5,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI102022206604W400,Mahihkan Battery 02-21,1,2023-03-01,8,harmonic,276.62338328372147,0.0076653166414462,1.0,0.003226597961576,False,low R2 (0.00),,
ABWI102022206604W400,Mahihkan Battery 02-21,2,2023-11-01,18,harmonic,313.75789381314,0.1126727422262036,1.0,0.1395050170370632,False,low R2 (0.14),,
ABWI102022206604W400,Mahihkan Battery 02-21,3,2025-05-01,6,harmonic,288.1834000129206,0.3637625326062491,1.0,0.0839040412945753,False,low R2 (0.08),,
ABWI102022206604W400,Mahihkan Battery 02-21,4,2025-11-01,8,harmonic,278.4441690187895,0.759421287124821,1.0,0.87884766291323,True,,853.3866756301757,84526.57549995245
ABWI102022906604W400,Mahihkan Battery 02-21,1,2024-09-01,12,harmonic,748.3738648653328,0.7192861453300523,1.0,0.9451213925665708,True,,2734.4151987257706,704233.832372778
ABWI102022906604W400,Mahihkan Battery 02-21,2,2025-09-01,5,exponential,194.7000000000025,3.087056322377352e-23,0.0,-2.220446049250313e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102022906604W400,Mahihkan Battery 02-21,3,2026-02-01,5,exponential,332.47822048156127,0.3456237109793231,0.0,0.7664485533500601,False,short cycle (<6mo),,
ABWI102023406504W400,Mahihkan Battery 02-21,1,2022-05-01,7,exponential,202.37142857142857,1.976449365896972e-23,0.0,0.0,False,low R2 (0.00),,
ABWI102023406504W400,Mahihkan Battery 02-21,2,2022-12-01,7,harmonic,372.2588512906016,0.3562466137880734,1.0,0.8275555689197311,True,,1450.0645030615565,283001.908624096
ABWI102023406504W400,Mahihkan Battery 02-21,3,2023-07-01,8,exponential,169.00000004507189,2.913828369653735e-17,0.0,0.0,False,low R2 (0.00),,
ABWI102023406504W400,Mahihkan Battery 02-21,4,2024-03-01,28,harmonic,184.81463681873535,0.0004301448326022,1.0,0.000205234406858,False,low R2 (0.00),,
ABWI102023506504W400,Mahihkan Battery 02-21,1,2022-07-01,8,exponential,331.4176119587302,0.1706781824248428,0.0,0.8814881510640916,True,,1573.006478170933,322332.18889884977
ABWI102023506504W400,Mahihkan Battery 02-21,2,2023-03-01,20,harmonic,84.97761102182922,0.008792453024123,1.0,0.0071681498113543,False,low R2 (0.01),,
ABWI102023506504W400,Mahihkan Battery 02-21,3,2024-11-01,6,exponential,191.9273149516203,0.2362956245792773,0.0,0.9338497640301257,True,,691.045303488287,30910.97367256868
ABWI102023506504W400,Mahihkan Battery 02-21,4,2025-05-01,14,exponential,87.6928571428859,1.947384282384712e-19,0.0,1.1102230246251563e-16,False,low R2 (0.00),,
ABWI102031006604W400,Mahihkan Battery 02-21,1,2023-05-01,9,harmonic,333.06860760490616,6.79333948619436,1.0,0.669125432051829,False,very high Di (6.79/month),,
ABWI102031006604W400,Mahihkan Battery 02-21,2,2024-02-01,29,hyperbolic,521.9931277748088,0.3699025056670912,2.0,0.7047513177851106,False,b pinned at bound (2.000),,
ABWI102031506504W400,Mahihkan Battery 02-21,1,2023-07-01,15,exponential,285.4466666666669,9.160288153654131e-17,0.0,0.0,False,low R2 (0.00),,
ABWI102031506504W400,Mahihkan Battery 02-21,2,2024-10-01,21,hyperbolic,712.5509512162956,0.3455808202284403,1.9999999999999885,0.8033437283636702,False,b pinned at bound (2.000),,
ABWI102032106604W400,Mahihkan Battery 02-21,1,2023-06-01,5,harmonic,112.32049333945572,0.8861981254297407,1.0,0.3743340577925022,False,short cycle (<6mo); low R2 (0.37),,
ABWI102032106604W400,Mahihkan Battery 02-21,2,2023-11-01,11,exponential,111.07693305976576,0.2385635236820854,0.0,0.7863620977211201,True,,485.4101007554782,-39084.70103207589
ABWI102032106604W400,Mahihkan Battery 02-21,3,2024-10-01,5,exponential,99.28000000001576,9.081802060857516e-20,0.0,0.0,False,short cycle (<6mo); low R2 (0.00),,
ABWI102032106604W400,Mahihkan Battery 02-21,4,2025-03-01,13,exponential,251.78599616811272,0.344263473719359,0.0,0.6936808733429864,True,,854.6356179480354,84588.0554343994
ABWI102032106604W400,Mahihkan Battery 02-21,5,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI102032206504W400,Mahihkan Battery 02-21,1,2022-07-01,24,harmonic,103.00416666666668,6.338004335385067e-28,1.0,0.0,False,low R2 (0.00),,
ABWI102032206504W400,Mahihkan Battery 02-21,2,2024-07-01,7,harmonic,303.23504224707153,1.4063386538910856,1.0,0.9569563563448676,True,,682.5382163193625,28677.450214051845
ABWI102032206504W400,Mahihkan Battery 02-21,3,2025-02-01,7,exponential,32.80000000000025,1.2065245105588524e-22,0.0,0.0,False,low R2 (0.00),,
ABWI102032206504W400,Mahihkan Battery 02-21,4,2025-09-01,5,harmonic,85.5257339298534,1.222972498568889,1.0,0.9344331131177722,False,short cycle (<6mo),,
ABWI102032206504W400,Mahihkan Battery 02-21,5,2026-02-01,5,exponential,41.64000000000024,2.8171070147510216e-15,0.0,-4.440892098500626e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102032306504W400,Mahihkan Battery 02-21,1,2022-05-01,10,harmonic,378.3438940552503,1.2808041264462284,1.0,0.8420482821938381,True,,986.8451836254686,128803.44760315024
ABWI102032306504W400,Mahihkan Battery 02-21,2,2023-03-01,12,exponential,129.34545454545454,3.9114969370166207e-22,0.0,0.0,False,low R2 (0.00),,
ABWI102032306504W400,Mahihkan Battery 02-21,3,2024-03-01,17,harmonic,362.0391121439986,0.012039893363244,1.0,0.0897379077695,False,low R2 (0.09),,
ABWI102032306504W400,Mahihkan Battery 02-21,4,2025-08-01,11,harmonic,311.8937070838098,0.002120524559879,1.0,0.0010813771498666,False,low R2 (0.00),,
ABWI102032706604W400,Mahihkan Battery 02-21,1,2022-11-01,19,harmonic,201.2263156498517,5.952196605785171e-23,1.0,0.0,False,low R2 (0.00),,
ABWI102032706604W400,Mahihkan Battery 02-21,2,2024-06-01,4,,,,,,False,too few data points to fit,,
ABWI102032706604W400,Mahihkan Battery 02-21,3,2024-10-01,6,harmonic,165.95989014320853,1.931326726418566,1.0,0.3250371279025421,False,low R2 (0.33),,
ABWI102032706604W400,Mahihkan Battery 02-21,4,2025-04-01,5,harmonic,173.35299863718018,0.6745983780032145,1.0,0.6945978321424834,False,short cycle (<6mo),,
ABWI102032706604W400,Mahihkan Battery 02-21,5,2025-09-01,5,harmonic,313.11395725469646,0.4209624643548548,1.0,0.0906535098387072,False,short cycle (<6mo); low R2 (0.09),,
ABWI102032706604W400,Mahihkan Battery 02-21,6,2026-02-01,5,exponential,492.3174594797305,0.4379950707387061,0.0,0.9315210973891584,False,short cycle (<6mo),,
ABWI102032806504W400,Mahihkan Battery 02-21,1,2022-06-01,14,harmonic,251.49268910215272,0.044864641496408,1.0,0.3158006051067661,False,low R2 (0.32),,
ABWI102032806504W400,Mahihkan Battery 02-21,2,2023-08-01,8,harmonic,180.33498189335077,0.3411222899973358,1.0,0.2848376748526884,False,low R2 (0.28),,
ABWI102032806504W400,Mahihkan Battery 02-21,3,2024-04-01,9,exponential,130.70000000000002,1.2476445477049045e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI102032806504W400,Mahihkan Battery 02-21,4,2025-01-01,18,harmonic,269.8590232309205,0.194399991943992,1.0,0.6093247820001639,True,,2196.738279449701,509355.6907820058
ABWI102032806604W400,Mahihkan Battery 02-21,1,2023-11-01,17,harmonic,139.7549791002508,0.0616124164807175,1.0,0.1509082816040089,False,low R2 (0.15),,
ABWI102032806604W400,Mahihkan Battery 02-21,2,2025-04-01,5,exponential,169.3277918556589,1.6114293607512915,0.0,0.9958478043167664,False,short cycle (<6mo),,
ABWI102032806604W400,Mahihkan Battery 02-21,3,2025-09-01,5,exponential,28.439999998122268,1.0571076276064469e-15,0.0,-4.440892098500626e-15,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102032806604W400,Mahihkan Battery 02-21,4,2026-02-01,5,harmonic,44.57817262670105,0.2287796417139699,1.0,0.2510629779581927,False,short cycle (<6mo); low R2 (0.25),,
ABWI102033406504W400,Mahihkan Battery 02-21,1,2022-12-01,15,exponential,1083.0384438072826,0.1219527009485433,0.0,0.806073378359941,True,,7919.022277336889,2384718.9357401365
ABWI102033406504W400,Mahihkan Battery 02-21,2,2024-03-01,4,exponential,227.1500000066437,1.2080522563558878e-15,0.0,-2.220446049250313e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102033406504W400,Mahihkan Battery 02-21,3,2024-07-01,24,exponential,539.475,1.551817390411703e-19,0.0,0.0,False,low R2 (0.00),,
ABWI102033406604W400,Mahihkan Battery 02-21,1,2023-12-01,11,harmonic,233.52276139618107,0.1294332148640942,1.0,0.5216387158327769,True,,1667.9678304783963,347212.77132340113
ABWI102033406604W400,Mahihkan Battery 02-21,2,2024-11-01,8,exponential,241.340323942445,0.5340000262288211,0.0,0.923678792702186,True,,575.1678808801427,-6999.717913505214
ABWI102033406604W400,Mahihkan Battery 02-21,3,2025-07-01,7,exponential,133.25714285714287,3.6977854932234935e-30,0.0,0.0,False,low R2 (0.00),,
ABWI102033406604W400,Mahihkan Battery 02-21,4,2026-02-01,5,harmonic,1586.570920076639,1.211006950496093,1.0,0.9883133964112804,False,short cycle (<6mo),,
ABWI102040306604W400,Mahihkan Battery 02-21,1,2022-10-01,9,exponential,420.29385971752,0.4237943686814227,0.0,0.8195448872500025,True,,1189.8501491880677,198044.75838798564
ABWI102040306604W400,Mahihkan Battery 02-21,2,2023-07-01,5,exponential,130.26206889367594,0.818975596336255,0.0,0.910456325470125,False,short cycle (<6mo),,
ABWI102040306604W400,Mahihkan Battery 02-21,3,2023-12-01,5,exponential,53.34000000000008,7.59227762454924e-16,0.0,-2.4424906541753444e-15,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102040306604W400,Mahihkan Battery 02-21,4,2024-05-01,11,harmonic,265.4999998223647,2.9157029239797586e-15,1.0,-2.9976021664879227e-14,False,low R2 (-0.00),,
ABWI102040306604W400,Mahihkan Battery 02-21,5,2025-04-01,15,harmonic,362.6972198662606,0.0293283021198749,1.0,0.1483804644800244,False,low R2 (0.15),,
ABWI102041006604W400,Mahihkan Battery 02-21,1,2022-10-01,14,exponential,285.68040204584463,0.0736815365586095,0.0,0.5491007006618648,True,,2588.2177715123817,641539.8463137259
ABWI102041006604W400,Mahihkan Battery 02-21,2,2023-12-01,4,harmonic,182.0576128470419,0.0694115795705787,1.0,0.0300674875077285,False,short cycle (<6mo); low R2 (0.03),,
ABWI102041006604W400,Mahihkan Battery 02-21,3,2024-04-01,7,harmonic,236.1038322801302,0.4175351021585509,1.0,0.8546246145109375,True,,868.3871858682552,89421.0136755904
ABWI102041006604W400,Mahihkan Battery 02-21,4,2024-11-01,4,,,,,,False,too few data points to fit,,
ABWI102041006604W400,Mahihkan Battery 02-21,5,2025-03-01,16,,,,,,False,too few data points to fit,,
ABWI102041506604W400,Mahihkan Battery 02-21,1,2022-11-01,4,,,,,,False,too few data points to fit,,
ABWI102041506604W400,Mahihkan Battery 02-21,2,2023-03-01,4,harmonic,75.55663610637893,2.628171182068001,1.0,0.987276250543786,False,short cycle (<6mo); very high Di (2.63/month),,
ABWI102041506604W400,Mahihkan Battery 02-21,3,2023-07-01,10,exponential,47.1,3.6517318428804975e-24,0.0,0.0,False,low R2 (0.00),,
ABWI102041506604W400,Mahihkan Battery 02-21,4,2024-05-01,5,exponential,274.28000000000003,6.645323055488116e-22,0.0,1.1102230246251563e-16,False,short cycle (<6mo); low R2 (0.00),,
ABWI102041506604W400,Mahihkan Battery 02-21,5,2024-10-01,5,exponential,510.47565928758274,0.3363635540364539,0.0,0.9575139504303084,False,short cycle (<6mo),,
ABWI102041506604W400,Mahihkan Battery 02-21,6,2025-03-01,5,exponential,373.0439505251301,0.3732102589910107,0.0,0.8897046024799706,False,short cycle (<6mo),,
ABWI102041506604W400,Mahihkan Battery 02-21,7,2025-08-01,8,harmonic,324.2032045937931,1.1968433055319103,1.0,0.7507118039268832,True,,814.5736238445747,72221.73953569589
ABWI102041506604W400,Mahihkan Battery 02-21,8,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI102041606604W400,Mahihkan Battery 02-21,1,2022-11-01,21,exponential,395.3619050090589,7.182452403375466e-17,0.0,-2.220446049250313e-16,False,low R2 (-0.00),,
ABWI102041606604W400,Mahihkan Battery 02-21,2,2024-08-01,20,harmonic,2258.07167137884,0.316138080801321,1.0,0.9369910477175648,True,,15253.642193482783,4727483.416103868
ABWI102041606604W400,Mahihkan Battery 02-21,3,2026-04-01,3,,,,,,False,too few data points to fit,,
ABWI102042206504W400,Mahihkan Battery 02-21,1,2023-12-01,13,exponential,230.28859175470183,0.037935169806752,0.0,0.263802976497436,False,low R2 (0.26),,
ABWI102042206504W400,Mahihkan Battery 02-21,2,2025-01-01,18,exponential,104.2555555555557,2.638197386091945e-27,0.0,0.0,False,low R2 (0.00),,
ABWI102042306504W400,Mahihkan Battery 02-21,1,2022-07-01,11,harmonic,616.6744059593665,0.2927544089351656,1.0,0.7375140640065425,True,,3282.451782958296,881404.9377340395
ABWI102042306504W400,Mahihkan Battery 02-21,2,2023-06-01,5,harmonic,277.0160629834426,0.7353550510675834,1.0,0.7707252153334181,False,short cycle (<6mo),,
ABWI102042306504W400,Mahihkan Battery 02-21,3,2023-11-01,4,harmonic,198.18615472569917,0.0302865018272145,1.0,0.0119748320163992,False,short cycle (<6mo); low R2 (0.01),,
ABWI102042306504W400,Mahihkan Battery 02-21,4,2024-03-01,14,exponential,185.2785714285716,5.758006187734896e-25,0.0,2.220446049250313e-16,False,low R2 (0.00),,
ABWI102042306504W400,Mahihkan Battery 02-21,5,2025-05-01,14,exponential,342.5857142857143,2.4799451674096976e-22,0.0,0.0,False,low R2 (0.00),,
ABWI102042806504W400,Mahihkan Battery 02-21,1,2023-01-01,6,,,,,,False,too few data points to fit,,
ABWI102042806504W400,Mahihkan Battery 02-21,2,2023-07-01,32,,,,,,False,too few data points to fit,,
ABWI102042806504W400,Mahihkan Battery 02-21,3,2026-03-01,2,,,,,,False,too few data points to fit,,
ABWI102043306604W400,Mahihkan Battery 02-21,1,2022-05-01,21,harmonic,197.452380952381,1.586300672786302e-27,1.0,0.0,False,low R2 (0.00),,
ABWI102043306604W400,Mahihkan Battery 02-21,2,2024-02-01,7,exponential,598.1388979128297,0.4681510718243932,0.0,0.823229467564639,True,,1539.5998003634247,316223.14500116045
ABWI102043306604W400,Mahihkan Battery 02-21,3,2024-09-01,9,exponential,394.5064946966326,0.1661090690371551,0.0,0.5219343197893498,True,,1999.6409134973912,462438.1822870709
ABWI102043306604W400,Mahihkan Battery 02-21,4,2025-06-01,7,harmonic,151.01932008663067,0.2046575866472854,1.0,0.1231614869356394,False,low R2 (0.12),,
ABWI102043306604W400,Mahihkan Battery 02-21,5,2026-01-01,4,exponential,128.77499993204796,1.9805834577701876e-16,0.0,-2.220446049250313e-16,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102043306604W400,Mahihkan Battery 02-21,6,2026-05-01,2,,,,,,False,too few data points to fit,,
ABWI102043506504W400,Mahihkan Battery 02-21,1,2022-08-01,9,harmonic,91.86361560513016,0.2139098600606903,1.0,0.4917265836823193,False,low R2 (0.49),,
ABWI102043506504W400,Mahihkan Battery 02-21,2,2023-05-01,10,exponential,81.45576427395935,0.0875729554850595,0.0,0.4719457101412579,False,low R2 (0.47),,
ABWI102043506504W400,Mahihkan Battery 02-21,3,2024-03-01,9,exponential,178.3777777777852,4.233871458770821e-21,0.0,0.0,False,low R2 (0.00),,
ABWI102043506504W400,Mahihkan Battery 02-21,4,2024-12-01,7,exponential,312.9523966858343,0.4267104863984118,0.0,0.864484529306206,True,,855.5325702432209,86616.08524828203
ABWI102043506504W400,Mahihkan Battery 02-21,5,2025-07-01,5,exponential,112.29999996450314,2.041924210897322e-15,0.0,-9.325873406851317e-15,False,short cycle (<6mo); low R2 (-0.00),,
ABWI102043506504W400,Mahihkan Battery 02-21,6,2025-12-01,7,harmonic,198.7010232994907,1.7848091551920977,1.0,0.8034169986175508,True,,406.2106081935359,-63750.30524788109
ABWI102050306604W400,Mahihkan Battery 02-21,1,2022-06-01,30,exponential,162.83000000001186,3.657357318464002e-23,0.0,0.0,False,low R2 (0.00),,
ABWI102050306604W400,Mahihkan Battery 02-21,2,2024-12-01,19,exponential,244.5736842127035,1.4892115149932625e-18,0.0,0.0,False,low R2 (0.00),,
ABWI102050406604W400,Mahihkan Battery 02-21,1,2022-08-01,7,exponential,337.12829789620764,0.1915390546267925,0.0,0.9409053493622822,True,,1428.0145307184314,275582.6659932476
ABWI102050406604W400,Mahihkan Battery 02-21,2,2023-03-01,7,exponential,375.040683325848,0.3419001380311051,0.0,0.7947625963450068,True,,1176.8356520528216,193503.2172502961
ABWI102050406604W400,Mahihkan Battery 02-21,3,2023-10-01,10,harmonic,455.8536993267946,0.181406977652474,1.0,0.6846947987827532,True,,2752.8343827781005,707076.8426004675
ABWI102050406604W400,Mahihkan Battery 02-21,4,2024-08-01,12,harmonic,341.1083764372074,0.0926701496566903,1.0,0.1709557381626159,False,low R2 (0.17),,
ABWI102050406604W400,Mahihkan Battery 02-21,5,2025-08-01,5,harmonic,504.8673218972087,1.2351448087323067,1.0,0.9665074534432866,False,short cycle (<6mo),,
ABWI102050406604W400,Mahihkan Battery 02-21,6,2026-01-01,6,exponential,481.65047827389066,0.2195298751698448,0.0,0.8992725717735315,True,,1789.0123551522242,397583.0821762614
ABWI102050906604W400,Mahihkan Battery 02-21,1,2022-12-01,11,harmonic,209.63008445735989,0.0137015632375724,1.0,0.03636712318248,False,low R2 (0.04),,
ABWI102050906604W400,Mahihkan Battery 02-21,2,2023-11-01,4,,,,,,False,too few data points to fit,,
ABWI102050906604W400,Mahihkan Battery 02-21,3,2024-03-01,7,exponential,141.7571428571433,9.722217594373705e-16,0.0,-4.440892098500626e-16,False,low R2 (-0.00),,
